project_id,source_project_id,source_kind,temporal_bucket,manor_id,manor_label,county_id,county_label,holding_type,governing_actor_boundary,governing_actor_id,governing_actor_name,asset_surface_id,surface_key,surface_name,catalog_package_id,catalog_package_name,project_kind,action_class,cost_profile,start_year,expected_completion_year,percent_complete_1120_candidate,state_1120_candidate,condition_basis,selection_basis,candidate_accountable_owner_person_id,candidate_accountable_owner_person_name,owner_assignment_basis,source_project_disposition,source_status,economy_bridge_state,runtime_authority,uat1_display_state
manorop_recon_repair_0218_estate_surface_7eb6205ecccf72024b6e,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_43650,Manor of Sandstow,c_8,Dunmere,minor_lordship,house,t0h_67fb655cdeeed22af0cd9e24,House Sandstow,estate_surface_7eb6205ecccf72024b6e,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_534f747b5d457c9e4671800b,Stephen of Sandstow,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0219_estate_surface_787649f21b53345dbd4d,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_52408,Manor of Windwick,c_14,Kestrelford,barony,house,t0h_1ed8d543f12b387ed751f1a6,House Holtcross,estate_surface_787649f21b53345dbd4d,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_ddd268f47d116c2a1892061a,Theobald Waxman the Younger,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0222_estate_surface_39867ed3fffc347d5c24,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_48741,Manor of Mosswick,c_13,Ivydale,minor_lordship,house,t0h_24ae11229f837d0f3c13c967,House Dunware,estate_surface_39867ed3fffc347d5c24,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_b402356cdbd0943ba7743871,"Richard Longman, manor bailiff reeve",exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0224_estate_surface_2abd1b5631ac0b60d240,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_52698,Manor of Redcaster,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_2abd1b5631ac0b60d240,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_eda3ac3a6e611a1496e5ef5b,Geoffrey Tanner the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0233_estate_surface_47fc64483053d424588c,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_45079,Manor of Ridgeham,c_12,Harrowfield,minor_lordship,house,t0h_67c890050f8b43b0b7ac9a23,House Wheatton,estate_surface_47fc64483053d424588c,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_4e65ef1032f3b1abdf155446,Dunstan Dyer the Red,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0234_estate_surface_72208ebe4d54f4a0b8e6,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_28247,Manor of Narrowwell,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,estate_surface_72208ebe4d54f4a0b8e6,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_24f964208407c9453cdd573e,Fulke Tanner the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0235_estate_surface_8b6787109b6101419b3a,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_43440,Manor of Merecote Hall,c_11,Glastonmere,minor_lordship,house,t0h_1e283aa324ec45bc61565ca4,House Merecote Hall,estate_surface_8b6787109b6101419b3a,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_93bca45f2ce2a54c04549fb2,"Edwin Cooper, manor bailiff reeve",exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0238_estate_surface_6fa14a3468ade2d9bbb6,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_42525,Manor of Flemingstrand,c_8,Dunmere,minor_lordship,house,t0h_fd085bbf3aa338d12ef9f3a1,House Flemingstrand,estate_surface_6fa14a3468ade2d9bbb6,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,impaired,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_8969285d5445a175a82ca1e3,Benoit Reader,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0241_estate_surface_3de0766dadef87e5194a,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_55206,Manor of Swiftcote Hall,c_14,Kestrelford,minor_lordship,house,t0h_3fb6140e741c04da1a85ace5,House Sailstow,estate_surface_3de0766dadef87e5194a,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_194fb9a96b5ff1261de57b79,Odo Glover,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0244_estate_surface_2358b8b373a65e99fef9,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_38649,Manor of Haldthorpe Court,c_4,Northwych,county_domain,house,t0h_41f7bfca76503fa1983fe11a,House Wyrmford,estate_surface_2358b8b373a65e99fef9,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_3361e6a3b9e31569aaf973a6,Nicholas White the Red,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0249_estate_surface_5288e249d48bfd9a8c59,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_58851,Manor of Ridgecaster,c_14,Kestrelford,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_5288e249d48bfd9a8c59,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_bc686c40e62ce8280e262fee,Geoffrey Chandler,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0253_estate_surface_8dbec6d1278c5dce2484,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_39257,Manor of Hallowfen Court,c_7,Crowmarsh,minor_lordship,church_institution,institution:bishopric_crowmarsh,Bishopric of Crowmarsh,estate_surface_8dbec6d1278c5dce2484,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_ed0accb0e64fde23c76f757a,Gerard Smallfield,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0256_estate_surface_b09aff7a2eacc0bea8d1,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_32475,Manor of Langworth,c_2,Larkspire,county_domain,house,t0h_c5c0829d43a00dc646c6a1af,House Larkspire,estate_surface_b09aff7a2eacc0bea8d1,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_5fb069ae0dfb9b7930abb35c,Robert Atwood the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0257_estate_surface_8391b4231996450077dd,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_41405,Manor of Tidestrand,c_8,Dunmere,minor_lordship,church_institution,institution:bishopric_dunmere,Bishopric of Dunmere,estate_surface_8391b4231996450077dd,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,impaired,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_b85545b593f43936178b4659,Alan Webber,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0259_estate_surface_2847864b10b060b56efc,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_32487,Manor of Spirestow Hall,c_2,Larkspire,barony,house,t0h_388f8d1a88706db59ea853f5,House Spireway,estate_surface_2847864b10b060b56efc,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_9e8ac5ce279473b18617f13e,Edwin Barker the Younger,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0262_estate_surface_83e60fd3dcc97e9b973e,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_36726,Manor of Fenpriory Hall,c_3,Merewatch,barony,house,t0h_d9c47c36ed2315554209c2bb,House Greenbrook,estate_surface_83e60fd3dcc97e9b973e,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,impaired,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_7c1280ece964f450789266c7,Baldwin Penn,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0263_estate_surface_9e70cf5068f3be687206,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_43461,Manor of Falconham Court,c_11,Glastonmere,minor_lordship,house,t0h_5b87175c9b7a93c1bb45b630,House Falconham Court,estate_surface_9e70cf5068f3be687206,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,impaired,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_9f53ee54987795fb4d3ec5f5,Milo Carter,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0267_estate_surface_55d9440628fd3f3c1860,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_35826,Manor of Bellpriory,c_9,Eldham,church_fief,church_institution,institution:church_fief_hx_37798,Church temporal package 37798,estate_surface_55d9440628fd3f3c1860,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,impaired,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_3a80406de36f0caf169ef7e8,Edward Scriven the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0270_estate_surface_d8143355f2d5395fc841,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_51298,Manor of Kingsthorne,c_0,Alderwick,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_d8143355f2d5395fc841,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_f8db0cc7a4a9544e1be01ac4,Alan Clerk the Red,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0272_estate_surface_504be64f36c228a4c2f8,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_47618,Manor of Valeham,c_13,Ivydale,minor_lordship,house,t0h_02a4c43e6bb70b651d492634,House Watchhurst,estate_surface_504be64f36c228a4c2f8,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_a6d93c4c42c18ae8602bfd6a,"Ranulf White, manor bailiff reeve",exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0277_estate_surface_f48d2024f13b9d5d709b,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_40932,Manor of Bellton,c_11,Glastonmere,minor_lordship,house,t0h_4c0df25b2a7fff7f8aa36d61,House Bellton,estate_surface_f48d2024f13b9d5d709b,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_7a4a835bfb13ac55716283ac,Arnaud Thatcher,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0279_estate_surface_f976d80242261ec43b0a,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_34400,Manor of Quayham,c_8,Dunmere,minor_lordship,house,t0h_1cef4e22b25e73a699c0f8eb,House Quayham,estate_surface_f976d80242261ec43b0a,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B1_minor_repair,1117,1118,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_35c869ab66398d47108f006e,Roger Sawyer,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
