condition_observation_id,asset_surface_id,manor_id,manor_label,county_id,county_label,holding_type,governing_actor_boundary,governing_actor_id,governing_actor_name,surface_key,surface_name,condition_kind,condition_state,observation_cutpoint,project_link_count,project_ids,condition_basis,source_status,confidence,runtime_authority,uat1_display_state
condobs_estate_surface_563054bacc8171135185,estate_surface_563054bacc8171135185,manor_hx_28569,Manor of Holtstow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-004,Field System & Rotation,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_24a090256d04dbeec058,estate_surface_24a090256d04dbeec058,manor_hx_28569,Manor of Holtstow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-005,Drainage & Ditches,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_b7383c4598bcd6ac5861,estate_surface_b7383c4598bcd6ac5861,manor_hx_28569,Manor of Holtstow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_671f8ea1f56d5d10ee72,estate_surface_671f8ea1f56d5d10ee72,manor_hx_28569,Manor of Holtstow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-007,Mill & Processing,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_811494bab28e9621fa5b,estate_surface_811494bab28e9621fa5b,manor_hx_28569,Manor of Holtstow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-008,Watch & Ward,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_09d1bfb9f77a5f60808e,estate_surface_09d1bfb9f77a5f60808e,manor_hx_28569,Manor of Holtstow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-009,Local Access Works,physical_condition,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_c3d811f1f457047a3bc4,estate_surface_c3d811f1f457047a3bc4,manor_hx_28569,Manor of Holtstow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_25ef68a8bcc12ae56e27,estate_surface_25ef68a8bcc12ae56e27,manor_hx_28570,Manor of Elderhallow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,1,manorop_recon_repair_1146_estate_surface_25ef68a8bcc12ae56e27,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_908e8bbc51c829d4b988,estate_surface_908e8bbc51c829d4b988,manor_hx_28570,Manor of Elderhallow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_5082f258ff01568c7b2c,estate_surface_5082f258ff01568c7b2c,manor_hx_28570,Manor of Elderhallow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,1,manorop_recon_repair_0247_estate_surface_5082f258ff01568c7b2c,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_f7b142d12c48b80bfbe1,estate_surface_f7b142d12c48b80bfbe1,manor_hx_28570,Manor of Elderhallow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-004,Field System & Rotation,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_0010f49c70d3d0a52e80,estate_surface_0010f49c70d3d0a52e80,manor_hx_28570,Manor of Elderhallow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-005,Drainage & Ditches,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_9f1b3b90daf412fba480,estate_surface_9f1b3b90daf412fba480,manor_hx_28570,Manor of Elderhallow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,under_construction,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_feef1f301c7c1526ecf0,estate_surface_feef1f301c7c1526ecf0,manor_hx_28570,Manor of Elderhallow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-008,Watch & Ward,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_7d082cab00dd63c218ad,estate_surface_7d082cab00dd63c218ad,manor_hx_28570,Manor of Elderhallow,c_1,Bramholt,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_b893ced0f875c89fd2a4,estate_surface_b893ced0f875c89fd2a4,manor_hx_28572,Manor of Stokepriory,c_1,Bramholt,minor_lordship,house,t0h_711c9b8f1d658cee160bbb0a,House Marchstead Hall,IE-001,Estate Core & Working Yard,physical_condition,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_c2c25c9ee3a7e918ed29,estate_surface_c2c25c9ee3a7e918ed29,manor_hx_28572,Manor of Stokepriory,c_1,Bramholt,minor_lordship,house,t0h_711c9b8f1d658cee160bbb0a,House Marchstead Hall,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,1,manorop_recon_repair_0880_estate_surface_c2c25c9ee3a7e918ed29,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_36b4708dca3384ad1969,estate_surface_36b4708dca3384ad1969,manor_hx_28572,Manor of Stokepriory,c_1,Bramholt,minor_lordship,house,t0h_711c9b8f1d658cee160bbb0a,House Marchstead Hall,IE-003,Livestock Yard & Stables,physical_condition,worn,1120-01-01,1,manorop_recon_repair_0931_estate_surface_36b4708dca3384ad1969,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_d93f7ffa48cfd67b1209,estate_surface_d93f7ffa48cfd67b1209,manor_hx_28572,Manor of Stokepriory,c_1,Bramholt,minor_lordship,house,t0h_711c9b8f1d658cee160bbb0a,House Marchstead Hall,IE-004,Field System & Rotation,operational_adequacy,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_656d40464c434d1782e9,estate_surface_656d40464c434d1782e9,manor_hx_28572,Manor of Stokepriory,c_1,Bramholt,minor_lordship,house,t0h_711c9b8f1d658cee160bbb0a,House Marchstead Hall,IE-005,Drainage & Ditches,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_e5716e8222bb4d0e1fba,estate_surface_e5716e8222bb4d0e1fba,manor_hx_28572,Manor of Stokepriory,c_1,Bramholt,minor_lordship,house,t0h_711c9b8f1d658cee160bbb0a,House Marchstead Hall,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_f0e3c4877a22561ea62c,estate_surface_f0e3c4877a22561ea62c,manor_hx_28572,Manor of Stokepriory,c_1,Bramholt,minor_lordship,house,t0h_711c9b8f1d658cee160bbb0a,House Marchstead Hall,IE-008,Watch & Ward,operational_adequacy,under_construction,1120-01-01,1,impproj_step5ec_a13e9f01ad37d7,linked_project_reconstruction_state_override,foundation_a_uat_seeded_condition_candidate,candidate_high,false,admitted_read_only_condition_posture
condobs_estate_surface_6cd25ed345ffc4a3f7c6,estate_surface_6cd25ed345ffc4a3f7c6,manor_hx_28572,Manor of Stokepriory,c_1,Bramholt,minor_lordship,house,t0h_711c9b8f1d658cee160bbb0a,House Marchstead Hall,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_00c66398add30d513693,estate_surface_00c66398add30d513693,manor_hx_28572,Manor of Stokepriory,c_1,Bramholt,minor_lordship,house,t0h_711c9b8f1d658cee160bbb0a,House Marchstead Hall,IE-018,Special Estate Assets,context_only,context_only_unknown,1120-01-01,0,,IE-018_context_surface_no_condition_claim,foundation_a_uat_seeded_condition_candidate,withheld,false,admitted_read_only_condition_posture
condobs_estate_surface_4465d9fa11e22360ad69,estate_surface_4465d9fa11e22360ad69,manor_hx_28802,Manor of Hatchham,c_6,Wyrmford,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-001,Estate Core & Working Yard,physical_condition,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_42b9afcfe2a1eaa0cd8c,estate_surface_42b9afcfe2a1eaa0cd8c,manor_hx_28802,Manor of Hatchham,c_6,Wyrmford,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_f607d63adfa599a5d8f5,estate_surface_f607d63adfa599a5d8f5,manor_hx_28802,Manor of Hatchham,c_6,Wyrmford,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_3eb86768f475ca4aa853,estate_surface_3eb86768f475ca4aa853,manor_hx_28802,Manor of Hatchham,c_6,Wyrmford,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-004,Field System & Rotation,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_a0c315e1d24c34fdc598,estate_surface_a0c315e1d24c34fdc598,manor_hx_28802,Manor of Hatchham,c_6,Wyrmford,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-005,Drainage & Ditches,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_c3b75b20497b0c175f32,estate_surface_c3b75b20497b0c175f32,manor_hx_28802,Manor of Hatchham,c_6,Wyrmford,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_653d607b97cb4159ec8a,estate_surface_653d607b97cb4159ec8a,manor_hx_28802,Manor of Hatchham,c_6,Wyrmford,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-008,Watch & Ward,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_9adde0d38954539497f3,estate_surface_9adde0d38954539497f3,manor_hx_28802,Manor of Hatchham,c_6,Wyrmford,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_e53f1306f6ba3833bae3,estate_surface_e53f1306f6ba3833bae3,manor_hx_28802,Manor of Hatchham,c_6,Wyrmford,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,IE-018,Special Estate Assets,context_only,context_only_unknown,1120-01-01,0,,IE-018_context_surface_no_condition_claim,foundation_a_uat_seeded_condition_candidate,withheld,false,admitted_read_only_condition_posture
condobs_estate_surface_7211ca0c09669b77c4cd,estate_surface_7211ca0c09669b77c4cd,manor_hx_28808,Manor of Harrowstow Hall,c_6,Wyrmford,barony,house,t0h_ee02f8aedc9b4e49ed62a1b3,House Ridgegate,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,1,manorop_recon_repair_0714_estate_surface_7211ca0c09669b77c4cd,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_56ea3a6b1e2ec3bd9b5d,estate_surface_56ea3a6b1e2ec3bd9b5d,manor_hx_28808,Manor of Harrowstow Hall,c_6,Wyrmford,barony,house,t0h_ee02f8aedc9b4e49ed62a1b3,House Ridgegate,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,1,manorop_recon_repair_0724_estate_surface_56ea3a6b1e2ec3bd9b5d,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_029eb730f98fce0480b3,estate_surface_029eb730f98fce0480b3,manor_hx_28808,Manor of Harrowstow Hall,c_6,Wyrmford,barony,house,t0h_ee02f8aedc9b4e49ed62a1b3,House Ridgegate,IE-003,Livestock Yard & Stables,physical_condition,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_5998cba8277441827b3b,estate_surface_5998cba8277441827b3b,manor_hx_28808,Manor of Harrowstow Hall,c_6,Wyrmford,barony,house,t0h_ee02f8aedc9b4e49ed62a1b3,House Ridgegate,IE-004,Field System & Rotation,operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_05d717bb6f08d2aba482,estate_surface_05d717bb6f08d2aba482,manor_hx_28808,Manor of Harrowstow Hall,c_6,Wyrmford,barony,house,t0h_ee02f8aedc9b4e49ed62a1b3,House Ridgegate,IE-005,Drainage & Ditches,operational_adequacy,under_construction,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
