facility_id,facility_business_key,facility_kind,facility_type,parent_manor_id,parent_local_community_unit_id,jurisdiction,parent_asset_surface_id,parent_surface_key,operational_state,fortification_posture,coverage_requirement,coverage_state,named_post_assignment_id,functional_custody_assignment_id,fortification_profile_id,right_register_row_id,access_or_right_family,right_holder_entity_key,beneficiary_entity_key,appointing_authority_entity_key,security_responsibility_instance_id,security_accountable_owner_person_id,security_accountable_owner_person_name,franchise_instance_state,franchise_responsibility_instance_id,franchise_candidate_instance_key,franchise_candidate_owner_person_id,franchise_candidate_owner_person_name,revenue_instance_state,revenue_candidate_instance_key,revenue_candidate_owner_person_id,revenue_candidate_owner_person_name,gate_access_profile,custody_profile,equipment_or_armory_profile,standing_force_profile,condition_fact_state,security_identity_coverage_runtime_authority,operation_runtime_authority,fiscal_runtime_authority,current_pas_eligible,source_status,materialization_approval
uatfacility_24bf0c5b5283bffbab078649,specialized_facility:STEP6DB-RIGHT-SELECTED-000034:market_hx_36989_139,local_functional_facility,market,manor_hx_36989,lcu_registry_sett_hx_36989,Orchardmere,estate_surface_fd281d2d008ebefca198,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_24bf0c5b5283bffbab078649,,STEP6DB-RIGHT-SELECTED-000034,market_fair_franchise,institution:bishopric_of_merewatch,institution:bishopric_of_merewatch,institution:royal_crown_falvier_apparatus,cri2_84bb374aa10018b555024b4d,t0p_eaa3ca48c32341ae9e22564c,Michael Waxman,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_24bf0c5b5283bffbab078649,t0p_8c4963d1fe1829e440910c74,Ulric of Grimwold Court,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_24bf0c5b5283bffbab078649,t0p_8c4963d1fe1829e440910c74,Ulric of Grimwold Court,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_28e2808186df655289d94f69,specialized_facility:STEP6DB-RIGHT-SELECTED-000054:market_hx_39502_500,local_functional_facility,market,manor_hx_39502,lcu_rural_manor_hx_39502,Falkenford,estate_surface_9c48d1afcb766ec90ad8,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_28e2808186df655289d94f69,,STEP6DB-RIGHT-SELECTED-000054,market_fair_franchise,house:house_tourenne_high_tfx8,house:house_tourenne_high_tfx8,institution:royal_crown_falvier_apparatus,cri2_1d1f13736c3e766a6e75f222,t0p_fde5073b54a0b25c917ab91f,Alan Mason,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_28e2808186df655289d94f69,t0p_603470c0f7cb2b42eff31cf6,John the Elder of Hawkmere,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_28e2808186df655289d94f69,t0p_fcacbeaf37bd6de4da71c988,Dunstan the Elder of Hawkmere,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_2ac9d7ffb4277e9931e918cc,specialized_facility:STEP6DB-RIGHT-SELECTED-000013:market_hx_32760_106,local_functional_facility,market,manor_hx_32760,lcu_registry_sett_hx_32760,Larkspire,estate_surface_cf339a4a39f86bd0f16c,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_2ac9d7ffb4277e9931e918cc,,STEP6DB-RIGHT-SELECTED-000013,market_fair_franchise,institution:bishopric_of_larkspire,institution:bishopric_of_larkspire,institution:royal_crown_falvier_apparatus,cri2_e5fa8c3f3b19353fb5bde19c,t0p_636a186c9740aca2677fca3d,Robert Fuller,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_2ac9d7ffb4277e9931e918cc,t0p_3f7e7a43630fbce1a5291ddd,Martin the Elder of Valebury Hall,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_2ac9d7ffb4277e9931e918cc,t0p_3f7e7a43630fbce1a5291ddd,Martin the Elder of Valebury Hall,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_2d2ab239fad09fff893d8800,specialized_facility:STEP6DB-RIGHT-SELECTED-000114:market_hx_56332_229,local_functional_facility,market,manor_hx_56332,lcu_registry_sett_hx_56332,Kestrelford,estate_surface_af3222df8cccf0f1e453,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_2d2ab239fad09fff893d8800,,STEP6DB-RIGHT-SELECTED-000114,market_fair_franchise,house:house_falvier_hill_48fn,house:house_falvier_hill_48fn,institution:royal_crown_falvier_apparatus,cri2_219501787fd49bdf405d6021,t0p_407fdb0b215a433f35c8cf2d,Michael Clerk,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_2d2ab239fad09fff893d8800,t0p_3a551f31060008fc6d3c111e,Renaud the Elder of Ivydale,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_2d2ab239fad09fff893d8800,t0p_3a551f31060008fc6d3c111e,Renaud the Elder of Ivydale,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_2e829f922076fb7244b2bca6,specialized_facility:STEP6DB-RIGHT-SELECTED-000175:mill_hx_51302_665,local_functional_facility,mill,manor_hx_51302,lcu_rural_manor_hx_51302,Alderwick,estate_surface_13bbc9546d7c3a68d349,IE-007,active,,functional_custody,functional_custodian,,security-custody:uatfacility_2e829f922076fb7244b2bca6,,STEP6DB-RIGHT-SELECTED-000175,mill_facility,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_164f5f3b438884d6e4140c40,t0p_5be1f93f57ec6b9c496b4e86,Gerard Cooper,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_2e829f922076fb7244b2bca6,t0p_1f9ab077e95092653d560763,Florent Falvier,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_2e829f922076fb7244b2bca6,t0p_1f9ab077e95092653d560763,Florent Falvier,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_2ebfdce5a3e43e17453baea7,specialized_facility:STEP6DB-RIGHT-SELECTED-000105:market_hx_54094_220,local_functional_facility,market,manor_hx_54094,lcu_registry_sett_hx_54094,Kestrelford,estate_surface_366237401afc5d411d79,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_2ebfdce5a3e43e17453baea7,,STEP6DB-RIGHT-SELECTED-000105,market_fair_franchise,house:house_serevin_tb2a,house:house_serevin_tb2a,institution:royal_crown_falvier_apparatus,cri2_3818b43956fe1dcefff8f4ef,t0p_477cf9fcdd3478bdb7dcbfef,Aethelred Wright the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_2ebfdce5a3e43e17453baea7,t0p_80e7ddd892e0f24910972073,Baldwin the Elder of Alderwick,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_2ebfdce5a3e43e17453baea7,t0p_80e7ddd892e0f24910972073,Baldwin the Elder of Alderwick,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_306beb0cbd93d82a5334da8d,specialized_facility:STEP6DB-RIGHT-SELECTED-000143:toll_point_hx_40014_56,controlled_crossing,toll_point,manor_hx_40014,lcu_registry_sett_hx_40014,Dunmere,estate_surface_f1700002eff915982e13,IE-009,active,,named_post,named_post_covered,security-post:crossing:uatfacility_306beb0cbd93d82a5334da8d,,,STEP6DB-RIGHT-SELECTED-000143,bridge_ferry_toll_route,institution:bishopric_of_dunmere,institution:bishopric_of_dunmere,institution:royal_crown_falvier_apparatus,cri2_5e12cd6aaa7f109818458b8c,t0p_5bb200973d20458bb23ae1c9,Hugh Black the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_306beb0cbd93d82a5334da8d,t0p_f923b27f5d0201454ff85eac,William of Broadhallow Court,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_306beb0cbd93d82a5334da8d,t0p_44620a15c68ee5761f39967a,Simon FitzAethelred,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_311fde014c0116bb8ac05b62,specialized_facility:STEP6DB-RIGHT-SELECTED-000071:market_hx_43168_180,local_functional_facility,market,manor_hx_43168,lcu_registry_sett_hx_43168,Glastonmere,estate_surface_62831d721ee576484b93,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_311fde014c0116bb8ac05b62,,STEP6DB-RIGHT-SELECTED-000071,market_fair_franchise,house:house_xainval_hill_ypdu,house:house_xainval_hill_ypdu,institution:royal_crown_falvier_apparatus,cri2_2005c8a10c6395a50a85a654,t0p_f6916edc4704c4440788f053,Simon Barker the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_311fde014c0116bb8ac05b62,t0p_1152fa5ddfe07bcb5f7f4474,Stephen of Northbury,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_311fde014c0116bb8ac05b62,t0p_0d184baaeafb0207feeb7ed2,Raoul Lister,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_312f101ffebb67e9f1c6eef4,specialized_facility:STEP6DB-RIGHT-SELECTED-000073:market_hx_44292_574,local_functional_facility,market,manor_hx_44292,lcu_rural_manor_hx_44292,Glastonmere,estate_surface_8f1e9929a5f2cd5157c2,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_312f101ffebb67e9f1c6eef4,,STEP6DB-RIGHT-SELECTED-000073,market_fair_franchise,house:house_keldran_elder_cs6p,house:house_keldran_elder_cs6p,institution:royal_crown_falvier_apparatus,cri2_dec07eebf19d17dd5884e6e1,t0p_6b7ce8e8dc6685ed514f98a4,John Meadows,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_312f101ffebb67e9f1c6eef4,t0p_8023ebdf3efc84a5f6f3e74b,Gilbert of Glastonmere,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_312f101ffebb67e9f1c6eef4,t0p_8023ebdf3efc84a5f6f3e74b,Gilbert of Glastonmere,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_3132b02e0cc074e9f04eb439,specialized_facility:STEP6DB-RIGHT-SELECTED-000062:market_hx_40311_518,local_functional_facility,market,manor_hx_40311,lcu_rural_manor_hx_40311,Eldham,estate_surface_12b3e1badf8e3baa1047,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_3132b02e0cc074e9f04eb439,,STEP6DB-RIGHT-SELECTED-000062,market_fair_franchise,institution:archbishopric_of_eldham,minor_holding_fund:actor_minor_lordly_holding_candidate_0430,institution:royal_crown_falvier_apparatus,cri2_c33edb841992a0054bb0b633,t0p_8ea2ff8eea78a87a6bdd8e0e,Nicholas White the Black,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_3132b02e0cc074e9f04eb439,t0p_88d57d06b225ec41a0d64823,John the Elder of Eldham,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_3132b02e0cc074e9f04eb439,t0p_88d57d06b225ec41a0d64823,John the Elder of Eldham,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_328cc159b5b887858c6a5c82,specialized_facility:STEP6DB-RIGHT-SELECTED-000115:fair_hx_31094_99,local_functional_facility,fair,manor_hx_31094,lcu_registry_sett_hx_31094,Bramholt,estate_surface_5b1e118c9f521839c2b7,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_328cc159b5b887858c6a5c82,,STEP6DB-RIGHT-SELECTED-000115,market_fair_franchise,institution:bishopric_of_kestrelford,institution:bishopric_of_kestrelford,institution:royal_crown_falvier_apparatus,cri2_f477d25f2b8785e001a7c1bf,t0p_5b30a3b25748a54287abacf7,Herbert Nott the Younger,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_328cc159b5b887858c6a5c82,t0p_9d5c48a65c7c3366d70f63a1,Hakon of Ashbridge,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_328cc159b5b887858c6a5c82,t0p_9d5c48a65c7c3366d70f63a1,Hakon of Ashbridge,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_34a5a4172cd44e44c7848c1f,specialized_facility:STEP6DB-RIGHT-SELECTED-000014:market_hx_33050_108,local_functional_facility,market,manor_hx_33050,lcu_registry_sett_hx_33050,Larkspire,estate_surface_c889fd8ed684d91b6917,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_34a5a4172cd44e44c7848c1f,,STEP6DB-RIGHT-SELECTED-000014,market_fair_franchise,institution:bishopric_of_larkspire,institution:bishopric_of_larkspire,institution:royal_crown_falvier_apparatus,cri2_2ff8e89b0603dd7f16b4ad1e,t0p_5f03170c0652a112ce1917f6,Nigel Small,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_34a5a4172cd44e44c7848c1f,t0p_3f7e7a43630fbce1a5291ddd,Martin the Elder of Valebury Hall,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_34a5a4172cd44e44c7848c1f,t0p_3f7e7a43630fbce1a5291ddd,Martin the Elder of Valebury Hall,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_375d8ae3dad6b7cc888c85c3,specialized_facility:STEP6DB-RIGHT-SELECTED-000157:manor_hx_33037,port_harbor,ports_coastal_external_market_context,manor_hx_33037,,Larkspire,estate_surface_6a608be2cb4d9093dbe1,IE-011,active,,named_post,named_post_covered,security-post:port:uatfacility_375d8ae3dad6b7cc888c85c3,,,STEP6DB-RIGHT-SELECTED-000157,ports_coastal_external_market,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_1dc18817cd0e11f3d9beb810,t0p_18949a26338fea7a4142bcc7,Hamel White,current_conditional_instance,cri2_01597f1529d7de7e9b47dc7e,,,,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_375d8ae3dad6b7cc888c85c3,t0p_1f9ab077e95092653d560763,Florent Falvier,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_3b4f024c66e68676ad9adb21,specialized_facility:STEP6DB-RIGHT-SELECTED-000135:fair_hx_56332_230,local_functional_facility,fair,manor_hx_56332,lcu_registry_sett_hx_56332,Kestrelford,estate_surface_af3222df8cccf0f1e453,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_3b4f024c66e68676ad9adb21,,STEP6DB-RIGHT-SELECTED-000135,market_fair_franchise,house:house_falvier_hill_48fn,house:house_falvier_hill_48fn,institution:royal_crown_falvier_apparatus,cri2_219501787fd49bdf405d6021,t0p_407fdb0b215a433f35c8cf2d,Michael Clerk,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_3b4f024c66e68676ad9adb21,t0p_3a551f31060008fc6d3c111e,Renaud the Elder of Ivydale,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_3b4f024c66e68676ad9adb21,t0p_3a551f31060008fc6d3c111e,Renaud the Elder of Ivydale,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_3e134f792c033627d07ed1c6,specialized_facility:STEP6DB-RIGHT-SELECTED-000005:market_hx_29691_94,local_functional_facility,market,manor_hx_29691,lcu_registry_sett_hx_29691,Bramholt,estate_surface_8699954e76960a9ee122,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_3e134f792c033627d07ed1c6,,STEP6DB-RIGHT-SELECTED-000005,market_fair_franchise,institution:bishopric_of_kestrelford,institution:bishopric_of_kestrelford,institution:royal_crown_falvier_apparatus,cri2_61cbd2c2c8a14959c8812430,t0p_7c4d2598211f2a543b0aeeb1,Adam White,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_3e134f792c033627d07ed1c6,t0p_9d5c48a65c7c3366d70f63a1,Hakon of Ashbridge,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_3e134f792c033627d07ed1c6,t0p_9d5c48a65c7c3366d70f63a1,Hakon of Ashbridge,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
