step6cs_exact_route_row_id,source_step6cp_execution_row_id,source_step6co_execution_row_id,source_full_route_row_id,source_component,regularity,flow_family,contract_family,resource_id,movement_annualized_amount_year,transport_load_score_year,supplier_entity_id,supplier_entity_label,supplier_sector,supplier_anchor_type,supplier_anchor_id,supplier_county,receiver_or_buyer_entity_id,receiver_or_buyer_entity_label,receiver_or_buyer_sector,receiver_or_buyer_anchor_type,receiver_or_buyer_anchor_id,receiver_or_buyer_county,county_corridor,movement_scope,likely_mode,route_confidence,atomic_counterparty_status,carrier_posture,primary_carrier_entity_id,primary_carrier_label,transport_fee_status,transport_service_fee_coin_year_candidate,right_allocation_candidate_count,right_allocated_net_coin_year_candidate,right_allocation_family_mix,right_allocation_row_id_mix,right_allocation_status_mix,underbuilt_corridor_status,underbuilt_project_row_ids,transport_layer_status,exact_route_master_status,pnl_opening_balance_disposition,working_authority_source_candidate,source_candidate_only,live_posting_authorized,live_route_authorized,live_pnl_fold_authorized,live_transport_cost_effect_authorized,live_toll_effect_authorized,live_inventory_mutation_authorized,live_resource_mutation_authorized,non_authorization_status
STEP6CS-EXACT-ROUTE-005950,STEP6CP-EXEC-07645,STEP6CO-EXEC-07645,STEP6CJ-ROUTE-00035913,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,0.75,0.5625,house:house_haumont_younger_younger_rrxf,House Oldwell Court,Lower Houses (2+ Manors),house_primary_manor,manor_hx_42575,Northwych,house:house_falvier_field_high_l4w5,House Dunware,Lower Houses (2+ Manors),house_primary_manor,manor_hx_36919,Dunmere,Northwych -> Dunmere,inter_county,road_default_inter_county,exact_anchor,exact_entity_and_endpoint,paid_local_carrier_using_endpoint_asset,transport_pool:local:northwych:dunmere,Northwych to Dunmere local carrier pool,candidate_paid_transport_service_fee,1,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-005951,STEP6CP-EXEC-07646,STEP6CO-EXEC-07646,STEP6CJ-ROUTE-00035914,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,2.25,1.6875,house:house_haumont_younger_younger_rrxf,House Oldwell Court,Lower Houses (2+ Manors),house_primary_manor,manor_hx_42575,Northwych,house:house_falvier_gate_hill_x1zj,House Falconham Court,Lower Houses (2+ Manors),house_primary_manor,manor_hx_43461,Glastonmere,Northwych -> Glastonmere,inter_county,road_default_inter_county,exact_anchor,exact_entity_and_endpoint,paid_local_carrier_using_endpoint_asset,transport_pool:local:northwych:glastonmere,Northwych to Glastonmere local carrier pool,candidate_paid_transport_service_fee,1,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-005952,STEP6CP-EXEC-07647,STEP6CO-EXEC-07647,STEP6CJ-ROUTE-00035915,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,4.50,3.3750,house:house_haumont_younger_younger_rrxf,House Oldwell Court,Lower Houses (2+ Manors),house_primary_manor,manor_hx_42575,Northwych,house:house_falvier_low_lzke,House Dalecote,Lower Houses (1 Manor),house_primary_manor,manor_hx_49874,Ivydale,Northwych -> Ivydale,inter_county,road_default_inter_county,exact_anchor,exact_entity_and_endpoint,paid_corridor_hauler_underbuilt_public_route,transport_pool:road_corridor:northwych:ivydale,Northwych to Ivydale road corridor carrier pool,candidate_paid_transport_service_fee,1,0,0.00,,,,underbuilt_public_corridor_project_visible,STEP6CM-DISP-00148|STEP6CM-DISP-00149|STEP6CM-DISP-00150,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-005953,STEP6CP-EXEC-07648,STEP6CO-EXEC-07648,STEP6CJ-ROUTE-00035916,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,4.50,3.3750,house:house_haumont_younger_younger_rrxf,House Oldwell Court,Lower Houses (2+ Manors),house_primary_manor,manor_hx_42575,Northwych,house:house_falvier_north_la94,House Dikeham Court,Lower Houses (1 Manor),house_primary_manor,manor_hx_41219,Crowmarsh,Northwych -> Crowmarsh,inter_county,road_default_inter_county,exact_anchor,exact_entity_and_endpoint,paid_local_carrier_using_endpoint_asset,transport_pool:local:northwych:crowmarsh,Northwych to Crowmarsh local carrier pool,candidate_paid_transport_service_fee,1,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-005954,STEP6CP-EXEC-07649,STEP6CO-EXEC-07649,STEP6CJ-ROUTE-00035917,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,4.50,3.3750,house:house_haumont_younger_younger_rrxf,House Oldwell Court,Lower Houses (2+ Manors),house_primary_manor,manor_hx_42575,Northwych,house:house_falvier_wood_vj61,House Harrowcote,Lower Houses (1 Manor),house_primary_manor,manor_hx_41149,Eldham,Northwych -> Eldham,inter_county,road_default_inter_county,exact_anchor,exact_entity_and_endpoint,paid_local_carrier_using_endpoint_asset,transport_pool:local:northwych:eldham,Northwych to Eldham local carrier pool,candidate_paid_transport_service_fee,1,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-005955,STEP6CP-EXEC-07650,STEP6CO-EXEC-07650,STEP6CJ-ROUTE-00035918,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,2.25,1.6875,house:house_haumont_younger_younger_rrxf,House Oldwell Court,Lower Houses (2+ Manors),house_primary_manor,manor_hx_42575,Northwych,house:house_grisard_bridge_south_bxsv,House Carrbrook,Lower Houses (2+ Manors),house_primary_manor,manor_hx_40324,Northwych,Northwych,intra_county,local_cart_foot,exact_anchor,exact_entity_and_endpoint,paid_local_carrier_using_endpoint_asset,transport_pool:local:northwych:northwych,Northwych local carrier pool,candidate_paid_transport_service_fee,1,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-005956,STEP6CP-EXEC-07651,STEP6CO-EXEC-07651,STEP6CJ-ROUTE-00035919,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,0.25,0.1875,house:house_haumont_younger_younger_rrxf,House Oldwell Court,Lower Houses (2+ Manors),house_primary_manor,manor_hx_42575,Northwych,house:house_grisard_east_osrv,House Deepcote,Lower Houses (1 Manor),house_primary_manor,manor_hx_32459,Wyrmford,Northwych -> Wyrmford,inter_county,road_default_inter_county,exact_anchor,exact_entity_and_endpoint,paid_local_carrier_using_endpoint_asset,transport_pool:local:northwych:wyrmford,Northwych to Wyrmford local carrier pool,candidate_paid_transport_service_fee,1,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-005957,STEP6CP-EXEC-07652,STEP6CO-EXEC-07652,STEP6CJ-ROUTE-00035920,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,1.25,0.9375,house:house_haumont_younger_younger_rrxf,House Oldwell Court,Lower Houses (2+ Manors),house_primary_manor,manor_hx_42575,Northwych,house:house_grisard_field_ows0,House Harrowfieldstead Cross,Lower Houses (2+ Manors),house_primary_manor,manor_hx_49583,Ivydale,Northwych -> Ivydale,inter_county,road_default_inter_county,exact_anchor,exact_entity_and_endpoint,paid_corridor_hauler_underbuilt_public_route,transport_pool:road_corridor:northwych:ivydale,Northwych to Ivydale road corridor carrier pool,candidate_paid_transport_service_fee,1,0,0.00,,,,underbuilt_public_corridor_project_visible,STEP6CM-DISP-00148|STEP6CM-DISP-00149|STEP6CM-DISP-00150,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-005958,STEP6CP-EXEC-07653,STEP6CO-EXEC-07653,STEP6CJ-ROUTE-00035921,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,3.25,2.4375,house:house_haumont_yqjc,House Fordbury Bannerham,Lower Houses (2+ Manors),house_primary_manor,manor_hx_43705,Falkenford,house:house_grisard_field_ows0,House Harrowfieldstead Cross,Lower Houses (2+ Manors),house_primary_manor,manor_hx_49583,Ivydale,Falkenford -> Ivydale,inter_county,road_default_inter_county,exact_anchor,exact_entity_and_endpoint,paid_local_carrier_using_endpoint_asset,transport_pool:local:falkenford:ivydale,Falkenford to Ivydale local carrier pool,candidate_paid_transport_service_fee,1,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-005959,STEP6CP-EXEC-07654,STEP6CO-EXEC-07654,STEP6CJ-ROUTE-00035922,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,4.50,3.3750,house:house_haumont_yqjc,House Fordbury Bannerham,Lower Houses (2+ Manors),house_primary_manor,manor_hx_43705,Falkenford,house:house_grisard_gate_k7ab,House Candleton Hall,Lower Houses (2+ Manors),house_primary_manor,manor_hx_30210,Wyrmford,Falkenford -> Wyrmford,inter_county,road_default_inter_county,exact_anchor,exact_entity_and_endpoint,receiver_self_haul,house:house_grisard_gate_k7ab,House Candleton Hall,no_paid_transport_fee_receiver_self_haul,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-005960,STEP6CP-EXEC-07655,STEP6CO-EXEC-07655,STEP6CJ-ROUTE-00035923,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,2.25,1.6875,house:house_haumont_yqjc,House Fordbury Bannerham,Lower Houses (2+ Manors),house_primary_manor,manor_hx_43705,Falkenford,house:house_grisard_low_a5gz,House Eldercote,Lower Houses (2+ Manors),house_primary_manor,manor_hx_42828,Eldham,Falkenford -> Eldham,inter_county,road_default_inter_county,exact_anchor,exact_entity_and_endpoint,paid_local_carrier_using_endpoint_asset,transport_pool:local:falkenford:eldham,Falkenford to Eldham local carrier pool,candidate_paid_transport_service_fee,1,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-005961,STEP6CP-EXEC-07656,STEP6CO-EXEC-07656,STEP6CJ-ROUTE-00035924,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,4.50,3.3750,house:house_haumont_yqjc,House Fordbury Bannerham,Lower Houses (2+ Manors),house_primary_manor,manor_hx_43705,Falkenford,house:house_grisard_lower_hill_cd5y,House Acreworth Hall,Lower Houses (2+ Manors),house_primary_manor,manor_hx_29366,Wyrmford,Falkenford -> Wyrmford,inter_county,road_default_inter_county,exact_anchor,exact_entity_and_endpoint,paid_local_carrier_using_endpoint_asset,transport_pool:local:falkenford:wyrmford,Falkenford to Wyrmford local carrier pool,candidate_paid_transport_service_fee,1,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-005962,STEP6CP-EXEC-07657,STEP6CO-EXEC-07657,STEP6CJ-ROUTE-00035925,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,4.50,3.3750,house:house_haumont_yqjc,House Fordbury Bannerham,Lower Houses (2+ Manors),house_primary_manor,manor_hx_43705,Falkenford,house:house_grisard_lower_hill_cd5y,House Acreworth Hall,Lower Houses (2+ Manors),house_primary_manor,manor_hx_29366,Wyrmford,Falkenford -> Wyrmford,inter_county,road_default_inter_county,exact_anchor,exact_entity_and_endpoint,paid_local_carrier_using_endpoint_asset,transport_pool:local:falkenford:wyrmford,Falkenford to Wyrmford local carrier pool,candidate_paid_transport_service_fee,1,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-005963,STEP6CP-EXEC-07658,STEP6CO-EXEC-07658,STEP6CJ-ROUTE-00035926,step6ch_materials_goods_procurement_movement,known_irregular_1116_1119,materials_goods_procurement_resource_movement,,goods,0.75,0.5625,house:house_haumont_yqjc,House Fordbury Bannerham,Lower Houses (2+ Manors),house_primary_manor,manor_hx_43705,Falkenford,house:house_grisard_lower_hill_cd5y,House Acreworth Hall,Lower Houses (2+ Manors),house_primary_manor,manor_hx_29366,Wyrmford,Falkenford -> Wyrmford,inter_county,road_default_inter_county,exact_anchor,exact_entity_and_endpoint,paid_local_carrier_using_endpoint_asset,transport_pool:local:falkenford:wyrmford,Falkenford to Wyrmford local carrier pool,candidate_paid_transport_service_fee,1,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
