manor_id,seat_hex_id,county_id,primary_role,seat_roles,seat_archetype,hex_count,total_net_productive_capacity,avg_water_access_score,avg_buildability_score,route_access_score,route_degree,territorial_degree,estimated_peasant_households,manor_size_class,capacity_quantile_band,holding_id,holding_type,holding_tier,bishopric_id,archbishopric_id,immediate_lord_actor_id,superior_lord_actor_id,holder_actor_id,holder_actor_type,church_holder_kind,tenure_basis,service_basis,default_succession_incidents,forest_overlay_status,vacancy_rule_family,is_elite,was_repaired,was_merged,was_split,residual_share
manor_hx_51274,hx_51274,c_0,abbey_site,abbey_site,elite,4,3.6288,0.5208,0.96,0.1824,4,4,9,small,bottom,church_fief_hx_51274,church_fief,direct,bishopric_hx_39755,archbishopric_02,actor_abbey_hx_51274,actor_crown,actor_abbey_hx_51274,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_51275,hx_51275,c_0,,,ordinary,65,53.3518,0.1267,0.96,0.171,6,6,94,large,top,barony_hx_52408,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_52408,actor_crown,actor_baron_hx_52408,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_51296,hx_51296,c_0,,,ordinary,9,8.577,0.7222,0.96,0.6583,4,5,10,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_51305,hx_51305,c_0,,,strategic,9,5.7295,0.3796,0.6956,0.8125,2,3,13,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_51539,hx_51539,c_9,,,ordinary,131,99.4306,0.1,0.8863,0.1532,4,4,122,large,top,barony_hx_49862,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_49862,actor_crown,actor_baron_hx_49862,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,true,false,false,
manor_hx_51552,hx_51552,c_0,,,ordinary,10,8.7326,0.7167,0.868,0.1482,5,6,11,small,middle,barony_hx_51273,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_51273,actor_crown,actor_baron_hx_51273,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_51572,hx_51572,c_0,,,ordinary,21,18.0806,0.3114,0.96,0.5474,5,5,34,medium,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_51580,hx_51580,c_0,abbey_site,abbey_site,elite,4,3.8953,0.8125,0.96,0.8777,1,2,9,small,middle,church_fief_hx_51580,church_fief,direct,bishopric_hx_39260,archbishopric_01,actor_abbey_hx_51580,actor_crown,actor_abbey_hx_51580,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_51829,hx_51829,c_0,,,ordinary,14,11.5156,0.8393,0.7943,0.1737,5,7,35,medium,middle,barony_hx_51273,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_51273,actor_crown,actor_baron_hx_51273,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_51861,hx_51861,c_0,royal_seat,royal_seat|royal_castle|county_seat|market_town,elite,21,19.902,0.6984,0.96,0.8782,9,10,45,medium,top,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,true,false,false,false,
manor_hx_52106,hx_52106,c_9,,,ordinary,9,8.4437,0.6574,0.96,0.152,6,6,14,small,middle,barony_hx_49862,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_49862,actor_crown,actor_baron_hx_49862,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_52142,hx_52142,c_0,royal_castle,royal_castle,elite,9,7.8258,0.6667,0.8844,0.9368,4,6,10,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,true,false,false,false,
manor_hx_52143,hx_52143,c_0,,,strategic,10,4.5643,0.475,0.498,0.8782,4,4,18,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_52383,hx_52383,c_9,,,ordinary,42,31.4508,0.1398,0.8614,0.1303,4,4,70,medium,top,barony_hx_49862,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_49862,actor_crown,actor_baron_hx_49862,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_52396,hx_52396,c_0,,,ordinary,40,32.8475,0.1282,0.96,0.1368,8,8,61,medium,top,barony_hx_51273,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_51273,actor_crown,actor_baron_hx_51273,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_52408,hx_52408,c_0,baronial_seat,baronial_seat,elite,4,3.2084,0.04,0.96,0.4252,4,5,7,small,bottom,barony_hx_52408,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_52408,actor_crown,actor_baron_hx_52408,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_52416,hx_52416,c_0,,,ordinary,12,10.553,0.3958,0.96,0.7663,7,8,12,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_52418,hx_52418,c_0,baronial_seat,baronial_seat,elite,4,3.6476,0.5416,0.96,0.8758,4,2,11,small,bottom,barony_hx_52418,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_52418,actor_crown,actor_baron_hx_52418,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_52420,hx_52420,c_0,,,ordinary,9,6.0399,0.3796,0.7333,0.7663,4,3,13,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_52673,hx_52673,c_0,,,ordinary,15,13.5408,0.5,0.96,0.114,5,5,41,medium,middle,barony_hx_51273,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_51273,actor_crown,actor_baron_hx_51273,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_52689,hx_52689,c_0,abbey_site,abbey_site,elite,4,3.3533,0.2083,0.96,0.4535,2,2,14,small,bottom,church_fief_hx_52689,church_fief,direct,bishopric_hx_39260,archbishopric_01,actor_abbey_hx_52689,actor_crown,actor_abbey_hx_52689,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_52693,hx_52693,c_0,,,ordinary,16,13.2138,0.1508,0.96,0.5981,4,6,51,medium,middle,barony_hx_52408,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_52408,actor_crown,actor_baron_hx_52408,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_52950,hx_52950,c_0,,,ordinary,36,28.9249,0.2693,0.8961,0.0868,5,5,44,medium,top,barony_hx_51273,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_51273,actor_crown,actor_baron_hx_51273,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_53227,hx_53227,c_0,,,ordinary,55,40.8239,0.1454,0.8513,0.0651,3,3,150,large,top,barony_hx_51273,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_51273,actor_crown,actor_baron_hx_51273,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_53261,hx_53261,c_0,,,strategic,9,6.457,0.2685,0.8089,0.7116,6,5,9,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_53517,hx_53517,c_0,,,ordinary,89,69.0604,0.1009,0.9083,0.0912,5,5,109,large,top,barony_hx_51273,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_51273,actor_crown,actor_baron_hx_51273,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,true,false,false,
manor_hx_53813,hx_53813,c_0,,,ordinary,13,11.0893,0.2756,0.96,0.5981,7,7,33,medium,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_53817,hx_53817,c_0,,,ordinary,9,7.9377,0.4074,0.96,0.8373,5,6,7,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_54090,hx_54090,c_0,,,ordinary,30,24.9692,0.1802,0.96,0.5259,9,9,33,medium,top,barony_hx_52408,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_52408,actor_crown,actor_baron_hx_52408,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_54094,hx_54094,c_0,baronial_seat,baronial_seat,elite,4,3.6665,0.5625,0.96,0.6579,3,4,14,small,bottom,barony_hx_54094,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_54094,actor_crown,actor_baron_hx_54094,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_54101,hx_54101,c_0,,,ordinary,9,7.8083,0.3426,0.96,0.7775,5,5,13,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_54379,hx_54379,c_13,county_seat,county_seat|county_castle|market_town,elite,12,11.0758,0.5903,0.96,0.9569,7,8,29,medium,middle,county_domain_hx_54379,county_domain,direct,bishopric_hx_39260,archbishopric_01,actor_count_c_13,actor_crown,actor_count_c_13,count,,county_office_demesne,office_service|court_attendance|military_service,forfeiture|crown_regrant,inactive,crown_regrant,true,false,false,false,
manor_hx_54659,hx_54659,c_13,abbey_site,abbey_site,elite,4,3.8183,0.7292,0.96,0.8971,4,4,11,small,middle,church_fief_hx_54659,church_fief,direct,bishopric_hx_39260,archbishopric_01,actor_abbey_hx_54659,actor_crown,actor_abbey_hx_54659,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_54660,hx_54660,c_0,baronial_seat,baronial_seat,elite,4,3.761,0.6667,0.96,0.8971,3,4,13,small,bottom,barony_hx_54660,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_54660,actor_crown,actor_baron_hx_54660,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_54663,hx_54663,c_0,,,strategic,7,4.0008,0.4048,0.62,0.7177,4,5,11,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_54937,hx_54937,c_0,,,ordinary,9,8.3682,0.6204,0.96,0.7177,7,7,15,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_55208,hx_55208,c_0,,,ordinary,34,26.3871,0.1133,0.9059,0.6103,5,5,60,medium,top,barony_hx_52408,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_52408,actor_crown,actor_baron_hx_52408,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_55214,hx_55214,c_0,,,ordinary,9,8.1608,0.5185,0.96,0.7171,5,5,14,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_55221,hx_55221,c_0,,,ordinary,12,6.6273,0.7569,0.535,0.7775,4,4,16,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,true,false,
manor_hx_55495,hx_55495,c_0,abbey_site,abbey_site,elite,4,3.8183,0.7292,0.96,0.7649,4,4,12,small,middle,church_fief_hx_55495,church_fief,direct,bishopric_hx_39260,archbishopric_01,actor_abbey_hx_55495,actor_crown,actor_abbey_hx_55495,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_55772,hx_55772,c_0,,,ordinary,9,8.0119,0.4444,0.96,0.712,5,5,12,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39744,archbishopric_02,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_55776,hx_55776,c_0,baronial_seat,baronial_seat,elite,4,3.8374,0.75,0.96,0.7171,6,6,11,small,middle,barony_hx_55776,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_55776,actor_crown,actor_baron_hx_55776,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_56058,hx_56058,c_0,,,ordinary,12,5.8304,0.9167,0.4717,0.6215,7,7,10,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_56332,hx_56332,c_14,county_seat,county_seat|county_castle|market_town,elite,15,12.2743,0.5,0.8693,0.8137,8,8,41,medium,middle,county_domain_hx_56332,county_domain,direct,bishopric_hx_39744,archbishopric_02,actor_count_c_14,actor_crown,actor_count_c_14,count,,county_office_demesne,office_service|court_attendance|military_service,forfeiture|crown_regrant,inactive,crown_regrant,true,false,true,false,
manor_hx_56338,hx_56338,c_0,,,strategic,6,3.9541,0.8055,0.6467,0.6215,3,3,9,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_56611,hx_56611,c_14,,,ordinary,17,12.7606,0.4118,0.7976,0.712,4,4,39,medium,middle,barony_hx_56613,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_56613,actor_crown,actor_baron_hx_56613,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_56612,hx_56612,c_14,abbey_site,abbey_site,elite,4,3.6102,0.5,0.96,0.7628,5,5,14,small,bottom,church_fief_hx_56612,church_fief,direct,bishopric_hx_39744,archbishopric_02,actor_abbey_hx_56612,actor_crown,actor_abbey_hx_56612,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_56613,hx_56613,c_14,baronial_seat,baronial_seat,elite,4,3.5728,0.4584,0.96,0.7628,3,3,7,small,bottom,barony_hx_56613,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_56613,actor_crown,actor_baron_hx_56613,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_57175,hx_57175,c_14,,,strategic,9,5.5141,0.5741,0.6378,0.6611,4,4,13,small,middle,barony_hx_56613,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_56613,actor_crown,actor_baron_hx_56613,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,true,false,false,
manor_hx_57734,hx_57734,c_14,,,ordinary,27,14.8067,0.8457,0.4904,0.5594,3,3,45,medium,middle,barony_hx_56613,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_56613,actor_crown,actor_baron_hx_56613,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
