combined_row_id,source_surface,entity_id,source_entity_kind,county_id,county_name,anchor_hex_id,tier_or_group,feature_or_form,public_name_before,locked_public_name,locked_root,public_name_state,lock_action,repair_id,approved_identity_id,validation_scope,source_map_mutation_authorized,live_source_mutation_authorized,display_mutation_authorized,graph_mutation_authorized,ui_fixture_golden_runtime_authorized,house_root_donation_authorized,tenure_created,authority_created,rights_or_obligations_created,church_institution_created,market_right_created
lcu:lcu_rural_manor_hx_33891,lcu_working_final_ready,lcu_rural_manor_hx_33891,local_community_unit,c_2,Larkspire,hx_33891,T2_service_locality,market_village,Keldham,Keldham,Keldham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34724,lcu_working_final_ready,lcu_rural_manor_hx_34724,local_community_unit,c_2,Larkspire,hx_34724,T2_service_locality,market_village,Harththorpe,Harththorpe,Harththorpe,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_29111,lcu_working_final_ready,lcu_rural_manor_hx_29111,local_community_unit,c_2,Larkspire,hx_29111,T4_dependency_or_terrain_edge,terrain-edge cluster,Larkedge,Larkedge,Larkedge,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_31928,lcu_working_final_ready,lcu_rural_manor_hx_31928,local_community_unit,c_2,Larkspire,hx_31928,T4_dependency_or_terrain_edge,terrain-edge cluster,Breckbarrow,Breckbarrow,Breckbarrow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_32757,lcu_working_final_ready,lcu_rural_manor_hx_32757,local_community_unit,c_2,Larkspire,hx_32757,T4_dependency_or_terrain_edge,terrain-edge cluster,Halewold,Halewold,Halewold,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33320,lcu_working_final_ready,lcu_rural_manor_hx_33320,local_community_unit,c_2,Larkspire,hx_33320,T4_dependency_or_terrain_edge,terrain-edge cluster,Thorpley,Thorpley,Thorpley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33601,lcu_working_final_ready,lcu_rural_manor_hx_33601,local_community_unit,c_2,Larkspire,hx_33601,T4_dependency_or_terrain_edge,terrain-edge cluster,Thorpeley,Thorpeley,Thorpeley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33875,lcu_working_final_ready,lcu_rural_manor_hx_33875,local_community_unit,c_2,Larkspire,hx_33875,T4_dependency_or_terrain_edge,terrain-edge cluster,Harthcote,Harthcote,Harthcote,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_32485,lcu_working_final_ready,lcu_registry_sett_hx_32485,local_community_unit,c_2,Larkspire,hx_32485,T1_public_center_or_high_consumer,town,Larkbury,Larkbury,Larkbury,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_32760,lcu_working_final_ready,lcu_registry_sett_hx_32760,local_community_unit,c_2,Larkspire,hx_32760,T1_public_center_or_high_consumer,town,Thorpstead,Thorpstead,Thorpstead,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_33050,lcu_working_final_ready,lcu_registry_sett_hx_33050,local_community_unit,c_2,Larkspire,hx_33050,T1_public_center_or_high_consumer,town,Stonebury,Stonebury,Stonebury,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_33886,lcu_working_final_ready,lcu_registry_sett_hx_33886,local_community_unit,c_2,Larkspire,hx_33886,T1_public_center_or_high_consumer,town,Byham,Byham,Byham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_34157,lcu_working_final_ready,lcu_registry_sett_hx_34157,local_community_unit,c_2,Larkspire,hx_34157,T1_public_center_or_high_consumer,town,Stonefield,Stonefield,Stonefield,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_35003,lcu_working_final_ready,lcu_registry_sett_hx_35003,local_community_unit,c_2,Larkspire,hx_35003,T1_public_center_or_high_consumer,town,Skylarkley,Skylarkley,Skylarkley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_31648,lcu_working_final_ready,lcu_registry_sett_hx_31648,local_community_unit,c_2,Larkspire,hx_31648,T3_ordinary_local_community,village,Bycote,Bycote,Bycote,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_32475,lcu_working_final_ready,lcu_registry_sett_hx_32475,local_community_unit,c_2,Larkspire,hx_32475,T3_ordinary_local_community,village,Langworth,Langworth,Langworth,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34736,lcu_working_final_ready,lcu_rural_manor_hx_34736,local_community_unit,c_2,Larkspire,hx_34736,T3_ordinary_local_community,village,Halecote,Halecote,Halecote,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35012,lcu_working_final_ready,lcu_rural_manor_hx_35012,local_community_unit,c_2,Larkspire,hx_35012,T3_ordinary_local_community,village,Hawkstead,Hawkstead,Hawkstead,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33638,lcu_working_final_ready,lcu_rural_manor_hx_33638,local_community_unit,c_3,Merewatch,hx_33638,T4_dependency_or_terrain_edge,dispersed rural community,,Merecross,Merecross,included_in_working_authority_name_closure,approved_blank_name_closure_applied,V04-PLACE-MANOR-LCU-BLANK-NAME-AND-QA-PERSON-NAME-CLOSURE-MATERIALIZATION-001,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_32521,lcu_working_final_ready,lcu_rural_manor_hx_32521,local_community_unit,c_3,Merewatch,hx_32521,T3_ordinary_local_community,hamlet,Wickton,Wickton,Wickton,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33349,lcu_working_final_ready,lcu_rural_manor_hx_33349,local_community_unit,c_3,Merewatch,hx_33349,T3_ordinary_local_community,hamlet,Reedwater,Reedwater,Reedwater,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33368,lcu_working_final_ready,lcu_rural_manor_hx_33368,local_community_unit,c_3,Merewatch,hx_33368,T3_ordinary_local_community,hamlet,Sedgepool,Sedgepool,Sedgepool,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34488,lcu_working_final_ready,lcu_rural_manor_hx_34488,local_community_unit,c_3,Merewatch,hx_34488,T2_service_locality,institutional_precinct,Watchminster,Watchminster,Watchminster,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35039,lcu_working_final_ready,lcu_rural_manor_hx_35039,local_community_unit,c_3,Merewatch,hx_35039,T2_service_locality,institutional_precinct,Reedchapel,Reedchapel,Reedchapel,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35321,lcu_working_final_ready,lcu_rural_manor_hx_35321,local_community_unit,c_3,Merewatch,hx_35321,T2_service_locality,institutional_precinct,Willowhallow,Willowhallow,Willowhallow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35885,lcu_working_final_ready,lcu_rural_manor_hx_35885,local_community_unit,c_3,Merewatch,hx_35885,T2_service_locality,institutional_precinct,Fenpriory,Fenpriory,Fenpriory,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34764,lcu_working_final_ready,lcu_rural_manor_hx_34764,local_community_unit,c_3,Merewatch,hx_34764,T2_service_locality,market_village,Reedham,Reedham,Reedham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35882,lcu_working_final_ready,lcu_rural_manor_hx_35882,local_community_unit,c_3,Merewatch,hx_35882,T2_service_locality,market_village,Sedgewick,Sedgewick,Sedgewick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36167,lcu_working_final_ready,lcu_rural_manor_hx_36167,local_community_unit,c_3,Merewatch,hx_36167,T2_service_locality,market_village,Willowfen,Willowfen,Willowfen,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_37001,lcu_working_final_ready,lcu_rural_manor_hx_37001,local_community_unit,c_3,Merewatch,hx_37001,T2_service_locality,market_village,Hernmere,Hernmere,Hernmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34491,lcu_working_final_ready,lcu_rural_manor_hx_34491,local_community_unit,c_3,Merewatch,hx_34491,T2_service_locality,route_cluster,Watchgate,Watchgate,Watchgate,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34492,lcu_working_final_ready,lcu_rural_manor_hx_34492,local_community_unit,c_3,Merewatch,hx_34492,T2_service_locality,route_cluster,Reedbridge,Reedbridge,Reedbridge,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_32226,lcu_working_final_ready,lcu_rural_manor_hx_32226,local_community_unit,c_3,Merewatch,hx_32226,T4_dependency_or_terrain_edge,terrain-edge cluster,Willowmere,Willowmere,Willowmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_32802,lcu_working_final_ready,lcu_rural_manor_hx_32802,local_community_unit,c_3,Merewatch,hx_32802,T4_dependency_or_terrain_edge,terrain-edge cluster,Eelbrook,Eelbrook,Eelbrook,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33066,lcu_working_final_ready,lcu_rural_manor_hx_33066,local_community_unit,c_3,Merewatch,hx_33066,T4_dependency_or_terrain_edge,terrain-edge cluster,Rushfleet,Rushfleet,Rushfleet,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33082,lcu_working_final_ready,lcu_rural_manor_hx_33082,local_community_unit,c_3,Merewatch,hx_33082,T4_dependency_or_terrain_edge,terrain-edge cluster,Greyfen,Greyfen,Greyfen,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33085,lcu_working_final_ready,lcu_rural_manor_hx_33085,local_community_unit,c_3,Merewatch,hx_33085,T4_dependency_or_terrain_edge,terrain-edge cluster,Wadestow,Wadestow,Wadestow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34473,lcu_working_final_ready,lcu_rural_manor_hx_34473,local_community_unit,c_3,Merewatch,hx_34473,T4_dependency_or_terrain_edge,terrain-edge cluster,Greyfleet,Greyfleet,Greyfleet,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35034,lcu_working_final_ready,lcu_rural_manor_hx_35034,local_community_unit,c_3,Merewatch,hx_35034,T4_dependency_or_terrain_edge,terrain-edge cluster,Rushcote,Rushcote,Rushcote,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35035,lcu_working_final_ready,lcu_rural_manor_hx_35035,local_community_unit,c_3,Merewatch,hx_35035,T4_dependency_or_terrain_edge,terrain-edge cluster,Eelham,Eelham,Eelham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35307,lcu_working_final_ready,lcu_rural_manor_hx_35307,local_community_unit,c_3,Merewatch,hx_35307,T4_dependency_or_terrain_edge,terrain-edge cluster,Brackley,Brackley,Brackley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35593,lcu_working_final_ready,lcu_rural_manor_hx_35593,local_community_unit,c_3,Merewatch,hx_35593,T4_dependency_or_terrain_edge,terrain-edge cluster,Carrbank,Carrbank,Carrbank,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35595,lcu_working_final_ready,lcu_rural_manor_hx_35595,local_community_unit,c_3,Merewatch,hx_35595,T4_dependency_or_terrain_edge,terrain-edge cluster,Poolham,Poolham,Poolham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_33083,lcu_working_final_ready,lcu_registry_sett_hx_33083,local_community_unit,c_3,Merewatch,hx_33083,T1_public_center_or_high_consumer,town,Fleetstead,Fleetstead,Fleetstead,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_34196,lcu_working_final_ready,lcu_registry_sett_hx_34196,local_community_unit,c_3,Merewatch,hx_34196,T1_public_center_or_high_consumer,town,Watchbury,Watchbury,Watchbury,included_in_source_candidate_lock_view,approved_multi_anchor_identity_member,,place_identity_county_seat_complex_watchbury,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_34201,lcu_working_final_ready,lcu_registry_sett_hx_34201,local_community_unit,c_3,Merewatch,hx_34201,T1_public_center_or_high_consumer,town,Eelley,Eelley,Eelley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_34487,lcu_working_final_ready,lcu_registry_sett_hx_34487,local_community_unit,c_3,Merewatch,hx_34487,T1_public_center_or_high_consumer,town,Waterbailey,Waterbailey,Waterbailey,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
